place_id,name,lat,lng,type,rating,review_count,price_level,is_operational,source
osm_9215936217,खुशी कफी हाउस (राम मन्दिर मार्ग),27.7049723,85.3416027,cafe,,,,True,openstreetmap
osm_9395978517,हिमालय जाभा कफी,27.6575383,85.3262045,cafe,,,,True,openstreetmap
osm_9399500417,Unknown Cafe,27.7244291,85.3623216,cafe,,,,True,openstreetmap
osm_9401668317,Unknown Cafe,27.7144997,85.349805,cafe,,,,True,openstreetmap
osm_9401668324,Unknown Cafe,27.7134542,85.3427669,cafe,,,,True,openstreetmap
osm_9401697620,Special coffee shop and khaja Ghar,27.6741991,85.3663319,cafe,,,,True,openstreetmap
osm_9407252418,Unknown Cafe,27.7304387,85.336393,cafe,,,,True,openstreetmap
osm_9407291223,शितल गार्डेन क्याफे,27.73039,85.3353527,cafe,,,,True,openstreetmap
osm_9407296918,Unknown Cafe,27.7177129,85.3284511,cafe,,,,True,openstreetmap
osm_9407484722,Himalayan Java Coffee,27.710216,85.3219827,cafe,,,,True,openstreetmap
osm_9407485121,Chiya Junction,27.6866117,85.3351016,cafe,,,,True,openstreetmap
osm_9422552317,Nepa Tea,27.7180871,85.3402779,cafe,,,,True,openstreetmap
osm_9425116518,चिया सिया,27.7176702,85.3270375,cafe,,,,True,openstreetmap
osm_9450088718,The Biryani House & Cafe,27.71325,85.3422883,cafe,,,,True,openstreetmap
osm_9450093517,Fresh Bite Cafe,27.7092816,85.3248981,cafe,,,,True,openstreetmap
osm_9518537245,KTM Bubble Tea,27.7277282,85.3423011,cafe,,,,True,openstreetmap
osm_9521404017,Unknown Cafe,27.7176564,85.3277502,cafe,,,,True,openstreetmap
osm_9523223618,The B2 Cafe,27.7252624,85.3421965,cafe,,,,True,openstreetmap
osm_9523229320,Bubble Tea Station,27.7243482,85.3399528,cafe,,,,True,openstreetmap
osm_9523235117,Friends cafe,27.7228043,85.3386506,cafe,,,,True,openstreetmap
osm_9523235420,Flames Restro cafe,27.7334187,85.3456452,cafe,,,,True,openstreetmap
osm_9524308317,Mummy's Cafe,27.72917,85.326511,cafe,,,,True,openstreetmap
osm_9524309219,Unknown Cafe,27.7280504,85.3243611,cafe,,,,True,openstreetmap
osm_9524311417,Unknown Cafe,27.7271204,85.3237404,cafe,,,,True,openstreetmap
osm_9524312617,Unknown Cafe,27.7262151,85.3230798,cafe,,,,True,openstreetmap
osm_9524328117,Embassy,27.7277227,85.3239607,cafe,,,,True,openstreetmap
osm_9524339818,रेडमड क्याफे,27.7276225,85.3238918,cafe,,,,True,openstreetmap
osm_9525343713,Lil Bites,27.7241795,85.3398409,cafe,,,,True,openstreetmap
osm_9526032518,Chiya bhatea,27.7180789,85.3485083,cafe,,,,True,openstreetmap
osm_9526050320,Ananda khaja ghar,27.7386563,85.326679,cafe,,,,True,openstreetmap
osm_9526052617,Maya Pub,27.738297,85.3259847,cafe,,,,True,openstreetmap
osm_9526081918,Royal Cafe Station,27.7367555,85.3236336,cafe,,,,True,openstreetmap
osm_9526103419,Global cafe,27.734753,85.3170962,cafe,,,,True,openstreetmap
osm_9526105818,Cafe Zen,27.7183047,85.3470401,cafe,,,,True,openstreetmap
osm_9526108918,वी२ क्याफे,27.7186321,85.3494023,cafe,,,,True,openstreetmap
osm_9526113017,काठमाडौं खाद्य क्याफे,27.7182541,85.3489604,cafe,,,,True,openstreetmap
osm_9528550019,Thali cafe,27.7415283,85.330287,cafe,,,,True,openstreetmap
osm_9528550517,Pratistha cafe,27.7414592,85.330177,cafe,,,,True,openstreetmap
osm_9528648020,Kaffi and bites,27.7393894,85.3256881,cafe,,,,True,openstreetmap
osm_9528660618,The Radung cafe,27.7364672,85.3175866,cafe,,,,True,openstreetmap
osm_9528660724,Royal Himalayan coffee,27.719996,85.3457864,cafe,,,,True,openstreetmap
osm_9528660918,स्काई क्याफे,27.7353659,85.3170864,cafe,,,,True,openstreetmap
osm_9528661121,Crown cafe,27.7187863,85.3464301,cafe,,,,True,openstreetmap
osm_9528661717,Zoom cafe,27.7197255,85.3460621,cafe,,,,True,openstreetmap
osm_9528673818,क्याफे डे पासज,27.7183356,85.3464888,cafe,,,,True,openstreetmap
osm_9529542956,Hamro Cafe,27.6682191,85.3330537,cafe,,,,True,openstreetmap
osm_9529597419,Royal Himalayan Cofee,27.7310392,85.3289403,cafe,,,,True,openstreetmap
osm_9529707040,Hello Cafe,27.7056969,85.3222178,cafe,,,,True,openstreetmap
osm_9529746960,Supreme Cafe,27.7020594,85.3107584,cafe,,,,True,openstreetmap
osm_9529746982,RD's Cafe,27.7025705,85.3108261,cafe,,,,True,openstreetmap
osm_9538934418,Unknown Cafe,27.7300842,85.3254217,cafe,,,,True,openstreetmap
osm_9538934920,Unknown Cafe,27.7287819,85.3259752,cafe,,,,True,openstreetmap
osm_9555718817,मिस यू पानिपुरी,27.6700069,85.2819373,cafe,,,,True,openstreetmap
osm_9574690216,Pabitra and pratik panipuri,27.6699799,85.2793505,cafe,,,,True,openstreetmap
osm_9579981720,D Aroma Fast Food,27.671398,85.2764486,cafe,,,,True,openstreetmap
osm_9579983642,Mahalaxmi Cafe,27.6712514,85.2773099,cafe,,,,True,openstreetmap
osm_9580055139,मामाजीको खाजा घर,27.669985,85.281985,cafe,,,,True,openstreetmap
osm_9580063078,सुदूरपश्चिम खाजा र खाना घर,27.6699392,85.2815956,cafe,,,,True,openstreetmap
osm_9580064045,Stick food  cafe,27.6721467,85.2797922,cafe,,,,True,openstreetmap
osm_9580066003,Shankapur Newari Khaja Ghar,27.6718811,85.2796205,cafe,,,,True,openstreetmap
osm_9582390190,Quality  veg and bakery cafe,27.669888,85.2819644,cafe,,,,True,openstreetmap
osm_9582419893,फल्चा food station,27.6700744,85.2815227,cafe,,,,True,openstreetmap
osm_9582461935,Quick bites cafe,27.6691054,85.2825027,cafe,,,,True,openstreetmap
osm_9598828917,Unknown Cafe,27.6781041,85.3079012,cafe,,,,True,openstreetmap
osm_9599178617,Unknown Cafe,27.7027,85.3422324,cafe,,,,True,openstreetmap
osm_9613032437,Himalayan Java,27.7371636,85.3338104,cafe,,,,True,openstreetmap
osm_9614642352,Araniko Cafe,27.6540984,85.3920175,cafe,,,,True,openstreetmap
osm_9625959605,New K.S.M.S. Fast Food And Cafe,27.6663142,85.2656169,cafe,,,,True,openstreetmap
osm_9626222309,Dawn cafe,27.668079,85.2786984,cafe,,,,True,openstreetmap
osm_9626250287,Green house cafeteria,27.6657684,85.2735829,cafe,,,,True,openstreetmap
osm_9626257242,Upendra tea shop,27.6679814,85.2756282,cafe,,,,True,openstreetmap
osm_9634995582,We'll come hira coffee shop,27.6657668,85.29105,cafe,,,,True,openstreetmap
osm_9635024428,Miss you Pani puri,27.6659129,85.2921106,cafe,,,,True,openstreetmap
osm_9642585502,Sanjib hotel,27.6553063,85.2794818,cafe,,,,True,openstreetmap
osm_9642604692,UB food corner,27.6551886,85.2768355,cafe,,,,True,openstreetmap
osm_9642608565,Dhading khaja ghar,27.651835,85.286215,cafe,,,,True,openstreetmap
osm_9642627382,Centerpoint,27.6500481,85.2812923,cafe,,,,True,openstreetmap
osm_9642767690,Aarohi Fast Food And Cafe,27.661499,85.2782202,cafe,,,,True,openstreetmap
osm_9645212013,Bake 8,27.6766095,85.2760662,cafe,,,,True,openstreetmap
osm_9648125149,Pipal Cafe,27.6751497,85.2769344,cafe,,,,True,openstreetmap
osm_9648156186,Classic sports and bar,27.6741837,85.2802914,cafe,,,,True,openstreetmap
osm_9648159013,Samba's momo,27.6740529,85.2801451,cafe,,,,True,openstreetmap
osm_9655500800,Flame cafe,27.6825547,85.278853,cafe,,,,True,openstreetmap
osm_9655516768,Newari Khaja and Cafe,27.6905035,85.2772537,cafe,,,,True,openstreetmap
osm_9655535678,Dawn To Dusk Fast Food and bakery,27.6863063,85.2773108,cafe,,,,True,openstreetmap
osm_9657754394,New B.S.S.Sweet shop,27.6767076,85.2809059,cafe,,,,True,openstreetmap
osm_9657770374,Tea and hub,27.6814167,85.2794291,cafe,,,,True,openstreetmap
osm_9657791019,China Chautari Cafe,27.6758606,85.2811568,cafe,,,,True,openstreetmap
osm_9657792042,Khotang khaja ghar,27.6808173,85.281465,cafe,,,,True,openstreetmap
osm_9662451189,Cafeteria khaja ghar,27.6798644,85.2845156,cafe,,,,True,openstreetmap
osm_9662467560,Education canteen,27.6828569,85.2835373,cafe,,,,True,openstreetmap
osm_9662468504,Aries canteen,27.6813543,85.2852353,cafe,,,,True,openstreetmap
osm_9662481634,Arnee cafe,27.680577,85.2792905,cafe,,,,True,openstreetmap
osm_9662482712,Kirtipur Cafeteria,27.6799577,85.2845558,cafe,,,,True,openstreetmap
osm_9662537965,Newa Café,27.6744488,85.2769286,cafe,,,,True,openstreetmap
osm_9668230217,मिलेनियम चिया र मसलाको पसल,27.7123968,85.3109214,cafe,,,,True,openstreetmap
osm_9671812899,Mitho Khaja Ghar,27.7278825,85.3423333,cafe,,,,True,openstreetmap
osm_9702816493,Bukeba Cafe,27.683493,85.3128823,cafe,,,,True,openstreetmap
osm_9704578112,Billiards Cafe,27.6851595,85.2508755,cafe,,,,True,openstreetmap
osm_9708671382,Dd Bahini Khaja Ghar,27.6901332,85.2778513,cafe,,,,True,openstreetmap
osm_9708687131,Crossway,27.6734099,85.2647137,cafe,,,,True,openstreetmap
osm_9708690736,हाम्रो रेस्टुरेन्ट र क्याफे,27.6810272,85.2792886,cafe,,,,True,openstreetmap
osm_9708691480,Khana And Khaja Ghar,27.6907237,85.2771329,cafe,,,,True,openstreetmap
osm_9708698914,Sewaro Khaja Ghar,27.6901953,85.2788016,cafe,,,,True,openstreetmap
osm_9708707184,Suwash Khaja Ghat,27.6903004,85.2803175,cafe,,,,True,openstreetmap
osm_9708710161,Kirtipur Newari Khaja  Ghar,27.6808319,85.279069,cafe,,,,True,openstreetmap
osm_9708715243,Dhuna Tapari momo,27.6885992,85.2777468,cafe,,,,True,openstreetmap
osm_9708720317,Chapate Panipuri Shop,27.6801644,85.2795927,cafe,,,,True,openstreetmap
osm_9708735262,New Fast food Khaja Ghar,27.6882481,85.2774168,cafe,,,,True,openstreetmap
osm_9708736818,Newari Khaja And Cafe,27.6905551,85.2774243,cafe,,,,True,openstreetmap
osm_9719766410,Rashna Store,27.6783674,85.2753664,cafe,,,,True,openstreetmap
osm_9719770043,Sonu Khaja Ghar,27.6728997,85.2740391,cafe,,,,True,openstreetmap
osm_9719783077,Deepa Khaja Ghar,27.6723051,85.2734639,cafe,,,,True,openstreetmap
osm_9719784869,Momo and Newari khaja ghar,27.672008,85.2726744,cafe,,,,True,openstreetmap
osm_9719793233,Laxmi Bahadur Tea Shop,27.6791976,85.2766063,cafe,,,,True,openstreetmap
osm_9720303340,हिप हप पानिपुरी,27.6761068,85.279402,cafe,,,,True,openstreetmap
osm_9722112517,Unknown Cafe,27.7308836,85.363403,cafe,,,,True,openstreetmap
osm_9722112917,Unknown Cafe,27.7312652,85.3654296,cafe,,,,True,openstreetmap
osm_9722113223,Unknown Cafe,27.7344926,85.3704571,cafe,,,,True,openstreetmap
osm_9722231334,Chwasaa chussai food,27.6639731,85.2537447,cafe,,,,True,openstreetmap
osm_9722237631,Falguni momo house,27.6669519,85.2666457,cafe,,,,True,openstreetmap
osm_9722237633,Sabita kirana tadha chiya pasal,27.6607649,85.2593319,cafe,,,,True,openstreetmap
osm_9722253664,Gulmeli khaja and momo house,27.6687304,85.2689513,cafe,,,,True,openstreetmap
osm_9722257763,NIS Cafe,27.666944,85.2664196,cafe,,,,True,openstreetmap
osm_9722262263,S.S. khaja ghar,27.661309,85.2588287,cafe,,,,True,openstreetmap
osm_9722270162,Bimala Tamang khaja ghar,27.663927,85.2650934,cafe,,,,True,openstreetmap
osm_9722285290,Mantri khaja ghar and pul house,27.6630855,85.2580846,cafe,,,,True,openstreetmap
osm_9722286174,Godam khaja ghar,27.6627986,85.2540968,cafe,,,,True,openstreetmap
osm_9724408515,Jalbinayak Newari Khaja Ghar,27.6583442,85.2912746,cafe,,,,True,openstreetmap
osm_9724483042,Rina khaja ghar,27.6595643,85.2692443,cafe,,,,True,openstreetmap
osm_9724495030,R.N. Bjojanalaya,27.658156,85.2912926,cafe,,,,True,openstreetmap
osm_9724495032,Newari Khaja Ghar,27.6520933,85.2865816,cafe,,,,True,openstreetmap
osm_9724495241,म्युजिक क्याफे र खाजा घर,27.6626546,85.2882341,cafe,,,,True,openstreetmap
osm_9724495243,बिक्रम दाइको नेवारी खजा र सेकुवा,27.6575669,85.2912628,cafe,,,,True,openstreetmap
osm_9724495244,Dhading khaja ghar and bhojnalaya,27.6518109,85.2860446,cafe,,,,True,openstreetmap
osm_9724496268,क्याफे दी चोवार,27.6620712,85.2877116,cafe,,,,True,openstreetmap
osm_9724496269,Jalbinayak Newari Khaja Ghar,27.6572229,85.2909456,cafe,,,,True,openstreetmap
osm_9724520641,Newari Khaja Ghar And Snowkhar John,27.6628034,85.2882426,cafe,,,,True,openstreetmap
osm_9724529518,Binda Dd Ko Khaja Ghar,27.6591227,85.2928512,cafe,,,,True,openstreetmap
osm_9791809061,Sulav Hotel,27.6773371,85.2748319,cafe,,,,True,openstreetmap
osm_9791809077,Friendly Beans,27.6754253,85.2812058,cafe,,,,True,openstreetmap
osm_9791809088,New Puja Sweets,27.6749727,85.2808871,cafe,,,,True,openstreetmap
osm_9821439717,Unknown Cafe,27.6893593,85.3328078,cafe,,,,True,openstreetmap
osm_9867934018,Chiya Chuskee,27.7301638,85.3480874,cafe,,,,True,openstreetmap
osm_9871702117,Unknown Cafe,27.6830168,85.3863462,cafe,,,,True,openstreetmap
osm_9882548417,वन2 वन क्याफे,27.6584308,85.317097,cafe,,,,True,openstreetmap
osm_9899585339,Cafe Mozart,27.6819011,85.3109421,cafe,,,,True,openstreetmap
osm_9899586960,योक टेक,27.6713713,85.3073888,cafe,,,,True,openstreetmap
osm_9899595377,क्याफे कुचिनो,27.6784166,85.3132541,cafe,,,,True,openstreetmap
osm_9899595481,Jalpa Coffee Club,27.6815496,85.3106779,cafe,,,,True,openstreetmap
osm_9899619783,Himalayan Java Coffee,27.6790775,85.3100067,cafe,,,,True,openstreetmap
osm_9899619786,next cafe,27.6794534,85.3101079,cafe,,,,True,openstreetmap
osm_9913978537,Three by Four Cafe and Bar,27.6830964,85.3067438,cafe,,,,True,openstreetmap
osm_9914348079,उपनगर क्याफे एण्ड इन,27.6846866,85.3126051,cafe,,,,True,openstreetmap
osm_9914381746,Ghaite Tea and Cafe,27.6698348,85.3100013,cafe,,,,True,openstreetmap
osm_9916636671,Best Food Cafe,27.7066652,85.3229644,cafe,,,,True,openstreetmap
osm_9916683307,Sahara Tandoori Cafe,27.7068451,85.3227269,cafe,,,,True,openstreetmap
osm_9916683313,Chaudary Juice Bhandar,27.7066254,85.3228131,cafe,,,,True,openstreetmap
osm_9916725526,Jaiswal Juice Bhandar,27.7000805,85.3218594,cafe,,,,True,openstreetmap
osm_9926040035,Big Bell Sweets And Snacks Pvt.Ltd,27.7079631,85.3196928,cafe,,,,True,openstreetmap
osm_9926729709,The Kwality Food Cafe,27.6931611,85.3149591,cafe,,,,True,openstreetmap
osm_9926734921,युनिटी फूड क्याफे,27.6935868,85.3146088,cafe,,,,True,openstreetmap
osm_9928566192,Bluebird Cafe,27.6913179,85.3163433,cafe,,,,True,openstreetmap
osm_9928590109,Suprim Cafe Canteen,27.6999548,85.3130766,cafe,,,,True,openstreetmap
osm_9929272081,Mag Cafe,27.6788715,85.3099,cafe,,,,True,openstreetmap
osm_9929311126,Shubham Khaja ghar,27.6861348,85.3069966,cafe,,,,True,openstreetmap
osm_9933906817,Red Mud Coffee,27.7166208,85.3545051,cafe,,,,True,openstreetmap
osm_9933907021,Stupa Tea,27.717834,85.3616274,cafe,,,,True,openstreetmap
osm_9933907125,Meraki,27.7202241,85.3595381,cafe,,,,True,openstreetmap
osm_9942141117,Unknown Cafe,27.6730332,85.3243908,cafe,,,,True,openstreetmap
osm_9942157117,क्याफे समया बाजी,27.6735199,85.3263386,cafe,,,,True,openstreetmap
osm_9942161219,क्याफे डे पाटन,27.6731804,85.3240636,cafe,,,,True,openstreetmap
osm_9942161221,Unknown Cafe,27.6731428,85.3239728,cafe,,,,True,openstreetmap
osm_9942220017,Unknown Cafe,27.6707335,85.3268399,cafe,,,,True,openstreetmap
osm_9942243723,Unknown Cafe,27.6762505,85.3207525,cafe,,,,True,openstreetmap
osm_9942248918,Unknown Cafe,27.6761765,85.3254045,cafe,,,,True,openstreetmap
osm_9942249117,Unknown Cafe,27.6749148,85.3247483,cafe,,,,True,openstreetmap
osm_9942249121,Unknown Cafe,27.676629,85.3264339,cafe,,,,True,openstreetmap
osm_9942287617,Unknown Cafe,27.6755958,85.3208663,cafe,,,,True,openstreetmap
osm_9942584617,Chiya Ghar,27.6729761,85.3244552,cafe,,,,True,openstreetmap
osm_9942584618,Boba & Coco,27.6744017,85.3243115,cafe,,,,True,openstreetmap
osm_9942584622,Paal,27.6760621,85.3200337,cafe,,,,True,openstreetmap
osm_9942584919,De Karma Cafe,27.6737982,85.3242457,cafe,,,,True,openstreetmap
osm_9942585122,Patan Lassi Station and Tea Coffee,27.6774369,85.3213986,cafe,,,,True,openstreetmap
osm_9942585125,Jijivisha Cafe & Restro,27.6756513,85.32073,cafe,,,,True,openstreetmap
osm_9942585520,Pukucha Cafe,27.6754836,85.3210118,cafe,,,,True,openstreetmap
osm_9943980220,Unknown Cafe,27.6705298,85.3267363,cafe,,,,True,openstreetmap
osm_9944039921,Unknown Cafe,27.6723462,85.3235603,cafe,,,,True,openstreetmap
osm_9944040122,Unknown Cafe,27.6731961,85.3236419,cafe,,,,True,openstreetmap
osm_9944040125,Unknown Cafe,27.672269,85.3236938,cafe,,,,True,openstreetmap
osm_9944040222,नेवा नासा ज्वाला,27.6730519,85.3236155,cafe,,,,True,openstreetmap
osm_9944040223,Unknown Cafe,27.672787,85.3234687,cafe,,,,True,openstreetmap
osm_9944040224,Unknown Cafe,27.672352,85.3235168,cafe,,,,True,openstreetmap
osm_9944077224,Unknown Cafe,27.6725041,85.3234767,cafe,,,,True,openstreetmap
osm_9944647776,Happy Panda Tea and Snacks,27.6730507,85.3078213,cafe,,,,True,openstreetmap
osm_9944684327,खुसी बर्गर हाउस,27.6710672,85.3079903,cafe,,,,True,openstreetmap
osm_9946815888,फ्युजन फूड क्याफे,27.6863878,85.3132407,cafe,,,,True,openstreetmap
osm_9947386219,Creeper World,27.7140061,85.3535473,cafe,,,,True,openstreetmap
osm_9947732917,Unknown Cafe,27.7140775,85.3123143,cafe,,,,True,openstreetmap
osm_9950476919,Basana Cafe & Bar,27.7181501,85.3191252,cafe,,,,True,openstreetmap
osm_9950480117,चिया Park,27.7118624,85.3540588,cafe,,,,True,openstreetmap
osm_9956153379,टिकान मोमो र क्याफे सेन्टर,27.6756155,85.3519291,cafe,,,,True,openstreetmap
osm_9956505921,Phileo Cafe,27.7018005,85.3217316,cafe,,,,True,openstreetmap
osm_9958455123,सिटी भ्यू क्याफे,27.6834052,85.3119197,cafe,,,,True,openstreetmap
osm_9967127035,पोर्ट ओबेलो क्याफे हाउस,27.6770791,85.3462073,cafe,,,,True,openstreetmap
osm_9969194225,Diamond Cafe,27.6765791,85.346606,cafe,,,,True,openstreetmap
osm_9969194259,Cafe D TAJ,27.6760147,85.3457035,cafe,,,,True,openstreetmap
osm_9969194282,गरिमा क्याफे,27.675408,85.3448445,cafe,,,,True,openstreetmap
osm_9969216601,CBC Cafe,27.6729063,85.3597245,cafe,,,,True,openstreetmap
osm_9993276366,Manohara Indoor Cafe,27.6712006,85.3563435,cafe,,,,True,openstreetmap
osm_9999286833,ताशी डेली क्याफे,27.6689081,85.3529591,cafe,,,,True,openstreetmap
osm_9999286851,Bakery And Coffee,27.6698602,85.352708,cafe,,,,True,openstreetmap
osm_9999286867,Pizza Cafe With Gaming House,27.6702623,85.3528772,cafe,,,,True,openstreetmap
osm_9999295257,ब्रदर्स  वुड  क्याफे,27.6701631,85.3528084,cafe,,,,True,openstreetmap
osm_9999414282,The Woodys Cafe,27.6696839,85.3547832,cafe,,,,True,openstreetmap
osm_10004776887,8 किशोर क्याफे,27.6690092,85.3494937,cafe,,,,True,openstreetmap
osm_10004776907,ताहारो क्याफे,27.6744633,85.3526165,cafe,,,,True,openstreetmap
osm_10004786529,जे. के. क्याफे,27.6700281,85.3501531,cafe,,,,True,openstreetmap
osm_10005438010,गुरु क्याफे,27.7369224,85.3193955,cafe,,,,True,openstreetmap
osm_10007291667,R .J cafe,27.7391083,85.3165312,cafe,,,,True,openstreetmap
osm_10010484029,Cafe Tree Netra,27.7369324,85.3227653,cafe,,,,True,openstreetmap
osm_10010484033,Green City Cafe,27.7370038,85.3228965,cafe,,,,True,openstreetmap
osm_10011219675,Snooker Cafe,27.7354999,85.3076783,cafe,,,,True,openstreetmap
osm_10011697901,Shrijana Special Chiya Pasal,27.7464696,85.3261832,cafe,,,,True,openstreetmap
osm_10011697915,3 Star Coffee and Crunch,27.7463759,85.3270258,cafe,,,,True,openstreetmap
osm_10011753420,Kitli Chiya,27.7462637,85.3271158,cafe,,,,True,openstreetmap
osm_10011753436,Bubble Tea,27.7452831,85.3290593,cafe,,,,True,openstreetmap
osm_10011926516,Cafe Mirmire,27.7421854,85.3292435,cafe,,,,True,openstreetmap
osm_10011926540,Yellow Cafe,27.7433556,85.3299225,cafe,,,,True,openstreetmap
osm_10013318128,Utpala Cafe,27.7246357,85.3622798,cafe,,,,True,openstreetmap
osm_10013318519,Karma Cafe,27.7242888,85.362194,cafe,,,,True,openstreetmap
osm_10013692755,Kaka and vatij Cafe,27.7376017,85.316879,cafe,,,,True,openstreetmap
osm_10013827817,Unknown Cafe,27.7435321,85.3156918,cafe,,,,True,openstreetmap
osm_10015229645,Chiya Coffee Cafe,27.7373331,85.3117172,cafe,,,,True,openstreetmap
osm_10015238393,jammys bubble tea,27.7381586,85.3140083,cafe,,,,True,openstreetmap
osm_10015764417,Western Foods Bakery and Cafe,27.7471117,85.3155397,cafe,,,,True,openstreetmap
osm_10015911109,costa coffee,27.6882997,85.3684728,cafe,,,,True,openstreetmap
osm_10017276534,Cups,27.7405887,85.3262692,cafe,,,,True,openstreetmap
osm_10017278898,Thali Cafe,27.7418112,85.3307291,cafe,,,,True,openstreetmap
osm_10017280906,Mountainbrew Coffee Academy,27.7372436,85.3162895,cafe,,,,True,openstreetmap
osm_10024851083,Roadside Cafe,27.6858625,85.3447406,cafe,,,,True,openstreetmap
osm_10026882908,Ramechap Khana Khaja And Momo Ghar,27.6747824,85.3715855,cafe,,,,True,openstreetmap
osm_10035511144,बरिस्त,27.7354065,85.3166593,cafe,,,,True,openstreetmap
osm_10036515873,Swadilo Cafe,27.735063,85.3111191,cafe,,,,True,openstreetmap
osm_10038480607,तहरा क्याफे,27.7395291,85.31616,cafe,,,,True,openstreetmap
osm_10048565004,5 Flavours Puchka House and Cafe,27.6870488,85.3660511,cafe,,,,True,openstreetmap
osm_10048565005,Bud's Cafe,27.6870644,85.3660685,cafe,,,,True,openstreetmap
osm_10049098917,Hamro Khaja Ghar,27.6723913,85.3648114,cafe,,,,True,openstreetmap
osm_10049098919,Sangam Khaja Ghar,27.6723446,85.364831,cafe,,,,True,openstreetmap
osm_10049098934,Unknown Cafe,27.6724842,85.3647727,cafe,,,,True,openstreetmap
osm_10049098936,Jhol Momo,27.6734967,85.3647123,cafe,,,,True,openstreetmap
osm_10049306624,Tea Time Cafe,27.6820774,85.3794082,cafe,,,,True,openstreetmap
osm_10049362160,Michael Momo,27.6757329,85.3977403,cafe,,,,True,openstreetmap
osm_10049362166,Hardik 2 Khaja Ghar,27.6760276,85.3978718,cafe,,,,True,openstreetmap
osm_10049362169,Satkar Food Land,27.6761743,85.3979181,cafe,,,,True,openstreetmap
osm_10050457883,Unknown Cafe,27.6785413,85.398716,cafe,,,,True,openstreetmap
osm_10050668230,Coffee Station,27.6718882,85.3879077,cafe,,,,True,openstreetmap
osm_10050716135,Puspanjali Top Momo Centre,27.6651796,85.36672,cafe,,,,True,openstreetmap
osm_10050716152,Shrestha Food & Cafe,27.6651059,85.3670834,cafe,,,,True,openstreetmap
osm_10050716156,S & S Food Corner,27.6650216,85.3671759,cafe,,,,True,openstreetmap
osm_10050716166,Unknown Cafe,27.6650548,85.3673878,cafe,,,,True,openstreetmap
osm_10050716182,Ba Ko Chiya Pasal,27.6650705,85.3685561,cafe,,,,True,openstreetmap
osm_10050868004,Jugal Cafe,27.6895882,85.3890561,cafe,,,,True,openstreetmap
osm_10050956436,Khotangey Khajaghar Tatha Bhojanalaya,27.6798988,85.3973038,cafe,,,,True,openstreetmap
osm_10050956440,Dharaney Numbari Sekuwa Corner,27.6791565,85.3981018,cafe,,,,True,openstreetmap
